stock_code,fiscal_year,revenue,operating_profit,net_income,total_assets,total_equity,total_liabilities,operating_margin,roe,debt_ratio,revenue_growth_rate,operating_profit_growth_rate,per_ratio,pbr_ratio,fcf,data_source,last_updated
003480,2024,1164853000000,45875000000,60846000000,1849667000000,420523000000,1429144000000,3.9400,14.4700,339.8500,-6.2600,16.5100,2.3490,0.3399,0,DART,2025-12-24T11:59:46
003480,2023,1242608000000,39375000000,7903000000,1865721000000,367799000000,1497922000000,3.1700,2.1500,407.2700,-13.7200,6.0500,18.0848,0.3886,0,DART,2025-12-24T11:59:46
003480,2022,1440144000000,37130000000,14935000000,1995988000000,366779000000,1629209000000,2.5800,4.0700,444.1900,62.1700,-16.7300,9.5698,0.3897,0,DART,2025-12-24T11:59:46
003480,2021,888034000000,44589000000,-7510000000,1837801000000,348600000000,1489201000000,5.0200,-2.1500,427.1900,,,,0.4100,0,DART,2025-12-24T11:59:46
180640,2024,292157342000,49192742000,512176366000,4207157981000,3313160945000,893997036000,16.8400,15.4600,26.9800,5.9600,14.8200,15.9158,2.4604,0,DART,2025-12-24T11:59:48
180640,2023,275726817725,42843084229,388329013825,3784921894235,2853875519764,931046374471,15.5400,13.6100,32.6200,37.6300,195.7300,20.9917,2.8564,0,DART,2025-12-24T11:59:47
180640,2022,200336082220,14487192387,659568334244,3915077621174,2576057186684,1339020434490,7.2300,25.6000,51.9800,-49.3200,-107.4200,12.3591,3.1644,0,DART,2025-12-24T11:59:47
180640,2021,395278013105,-195175723509,-35695759409,3754742183026,1824218019394,1930524163632,-49.3800,-1.9600,105.8300,,,,4.4686,0,DART,2025-12-24T11:59:47
18064K,2024,292157342000,49192742000,512176366000,4207157981000,3313160945000,893997036000,16.8400,15.4600,26.9800,5.9600,14.8200,0.0388,0.0060,0,DART,2025-12-24T11:59:49
18064K,2023,275726817725,42843084229,388329013825,3784921894235,2853875519764,931046374471,15.5400,13.6100,32.6200,37.6300,195.7300,0.0511,0.0070,0,DART,2025-12-24T11:59:48
18064K,2022,200336082220,14487192387,659568334244,3915077621174,2576057186684,1339020434490,7.2300,25.6000,51.9800,-49.3200,-107.4200,0.0301,0.0077,0,DART,2025-12-24T11:59:48
18064K,2021,395278013105,-195175723509,-35695759409,3754742183026,1824218019394,1930524163632,-49.3800,-1.9600,105.8300,,,,0.0109,0,DART,2025-12-24T11:59:48
005110,2024,3089124038,-9443656317,-18484222632,70208203490,-15705535524,85913739014,-305.7100,,,-95.3400,-4064.3100,,,0,DART,2025-12-24T11:59:50
005110,2023,66291757351,238216782,-31237651569,90310467877,1170029782,89140438095,0.3600,-2669.8200,7618.6500,-25.8000,-97.5800,,22.6212,0,DART,2025-12-24T11:59:49
005110,2022,89339914192,9846444821,-1870954346,113480993232,23348160604,90132832628,11.0200,-8.0100,386.0400,153.6800,-308.6000,,1.1336,0,DART,2025-12-24T11:59:49
005110,2021,35217986685,-4720153512,-28242821501,134278397974,37001816580,97276581394,-13.4000,-76.3300,262.9000,,,,0.7153,0,DART,2025-12-24T11:59:49
079170,2024,94639979407,8769285738,6816956646,86800080449,67363376622,19436703827,9.2700,10.1200,28.8500,41.3600,458.9600,5.0650,0.5126,0,DART,2025-12-24T11:59:51
079170,2023,66951087089,1568850912,1554356985,85518413273,61794496160,23723917113,2.3400,2.5200,38.3900,-32.5800,-77.9300,22.2137,0.5588,0,DART,2025-12-24T11:59:51
079170,2022,99300011205,7107463717,6120358014,75059881490,61805619670,13254261820,7.1600,9.9000,21.4500,34.6600,118.9900,5.6415,0.5587,0,DART,2025-12-24T11:59:51
079170,2021,73739923344,3245497259,3972386920,67415281796,56304207370,11111074426,4.4000,7.0600,19.7300,,,8.6920,0.6132,0,DART,2025-12-24T11:59:51
009460,2024,294257732833,1142467067,2639511966,287559143129,94381732867,193177410262,0.3900,2.8000,204.6800,6.6000,-109.9600,11.7549,0.3287,0,DART,2025-12-24T11:59:53
009460,2023,276033575626,-11474501616,-17494819303,288895489417,91037618616,197857870801,-4.1600,-19.2200,217.3400,28.4300,-992.4500,,0.3408,0,DART,2025-12-24T11:59:52
009460,2022,214923504794,1285737605,1260744010,283062451163,110430809643,172631641520,0.6000,1.1400,156.3300,17.9500,-92.7600,24.6101,0.2810,0,DART,2025-12-24T11:59:52
009460,2021,182209638870,17762577766,15021665983,248597574228,108545060277,140052513951,9.7500,13.8400,129.0300,,,2.0655,0.2858,0,DART,2025-12-24T11:59:52
372910,2024,104776425927,7488962506,7335829952,198508016060,135376667975,63131348085,7.1500,5.4200,46.6300,-7.1000,308.7600,11.9588,0.6480,0,DART,2025-12-24T11:59:54
372910,2023,112779715327,1832106411,871118626,182210002869,128326940118,53883062751,1.6200,0.6800,41.9900,12.6400,-237.5400,100.7071,0.6836,0,DART,2025-12-24T11:59:53
372910,2022,100120112846,-1332071025,9269405838,208029841056,127930340521,80099500535,-1.3300,7.2500,62.6100,-17.3500,-127.8300,9.4642,0.6857,0,DART,2025-12-24T11:59:53
372910,2021,121140356659,4787002473,4835069260,214127311865,116818403289,97308908576,3.9500,4.1400,83.3000,,,18.1441,0.7510,0,DART,2025-12-24T11:59:53
054920,2024,448181149581,1278567903,-1269750840,216217559499,140204421595,76013137904,0.2900,-0.9100,54.2200,9.2700,-151.9200,,0.8362,0,DART,2025-12-24T11:59:55
054920,2023,410144584863,-2462794238,-4052901942,213815558548,144513289579,69302268969,-0.6000,-2.8000,47.9600,1328.7700,257.2000,,0.8113,0,DART,2025-12-24T11:59:54
054920,2022,28706102052,-689473310,6078289712,224947086800,143937533246,81009553554,-2.4000,4.2200,56.2800,-19.5700,-124.2800,19.2886,0.8145,0,DART,2025-12-24T11:59:54
054920,2021,35692585217,2840134141,5462481812,222016907052,139391646316,82625260736,7.9600,3.9200,59.2800,,,21.4631,0.8411,0,DART,2025-12-24T11:59:54
457370,2024,36697456129,6537056387,5767064455,63005163049,55126264145,7878898904,17.8100,10.4600,14.2900,,,10.4810,1.0965,0,DART,2025-12-24T11:59:55
002680,2024,84890417598,3748270730,-5360063730,138897931901,45839623885,93058308016,4.4200,-11.6900,203.0100,-10.5000,311.1100,,0.5055,0,DART,2025-12-24T11:59:57
002680,2023,94845849580,911746243,-10307836452,141536913784,47998965113,93537948671,0.9600,-21.4800,194.8700,-4.3200,174.1000,,0.4827,0,DART,2025-12-24T11:59:56
002680,2022,99124024129,332633055,-4729777815,146905106572,49746166076,97158940496,0.3400,-9.5100,195.3100,25.6400,-107.3000,,0.4658,0,DART,2025-12-24T11:59:56
002680,2021,78892137329,-4556126645,-4878513861,138337405832,49145832925,89191572907,-5.7800,-9.9300,181.4800,,,,0.4715,0,DART,2025-12-24T11:59:56
000880,2024,55646829000000,2416109000000,1690434000000,252036985000000,39561774000000,212475211000000,4.3400,4.2700,537.0700,4.7300,0.1700,3.7381,0.1597,0,DART,2025-12-24T11:59:58
000880,2023,53134813000000,2411920000000,1635515000000,209738149000000,33198739000000,176539410000000,4.5400,4.9300,531.7700,-14.6800,-4.1400,3.8636,0.1903,0,DART,2025-12-24T11:59:57
000880,2022,62278395000000,2516091000000,2243337000000,211175324000000,20878827000000,190296497000000,4.0400,10.7400,911.4300,17.8700,-14.0600,2.8168,0.3027,0,DART,2025-12-24T11:59:57
000880,2021,52836069000000,2927888000000,2162057000000,202366402000000,21047257000000,181319145000000,5.5400,10.2700,861.4900,,,2.9227,0.3002,0,DART,2025-12-24T11:59:57
00088K,2024,55646829000000,2416109000000,1690434000000,252036985000000,39561774000000,212475211000000,4.3400,4.2700,537.0700,4.7300,0.1700,0.4299,0.0184,0,DART,2025-12-24T11:59:59
00088K,2023,53134813000000,2411920000000,1635515000000,209738149000000,33198739000000,176539410000000,4.5400,4.9300,531.7700,-14.6800,-4.1400,0.4443,0.0219,0,DART,2025-12-24T11:59:59
00088K,2022,62278395000000,2516091000000,2243337000000,211175324000000,20878827000000,190296497000000,4.0400,10.7400,911.4300,17.8700,-14.0600,0.3239,0.0348,0,DART,2025-12-24T11:59:59
00088K,2021,52836069000000,2927888000000,2162057000000,202366402000000,21047257000000,181319145000000,5.5400,10.2700,861.4900,,,0.3361,0.0345,0,DART,2025-12-24T11:59:59
452260,2024,538313690512,3129155480,802529688167,1887829805034,802529688167,1085300116867,0.5800,100.0000,135.2300,23.8900,-68.1400,0.3551,0.3551,0,DART,2025-12-24T12:00:00
452260,2023,434495384619,9820592817,-46831222617,1855072139756,828664559252,1026407580504,2.2600,-5.6500,123.8600,,,,0.3439,0,DART,2025-12-24T12:00:00
45226K,2024,538313690512,3129155480,802529688167,1887829805034,802529688167,1085300116867,0.5800,100.0000,135.2300,23.8900,-68.1400,0.0281,0.0281,0,DART,2025-12-24T12:00:01
45226K,2023,434495384619,9820592817,-46831222617,1855072139756,828664559252,1026407580504,2.2600,-5.6500,123.8600,,,,0.0272,0,DART,2025-12-24T12:00:01
451800,2024,33511903356,19077960887,2799718358,1586401656876,328779973747,1257621683129,56.9300,0.8500,382.5100,43.9900,54.0500,264.6159,2.2533,0,DART,2025-12-24T12:00:02
451800,2023,23274063518,12384035227,2781452282,710393030576,345014810436,365378220140,53.2100,0.8100,105.9000,,,266.3537,2.1473,0,DART,2025-12-24T12:00:02
489790,2024,493322362934,-120362075,3210792631,1591146181854,824726773737,766419408117,-0.0200,0.3900,92.9300,,,620.3350,2.4151,0,DART,2025-12-24T12:00:03
088350,2024,13709789404291,1096965243506,866000982115,160146430758072,14278000736715,145868430021357,8.0000,6.0700,1021.6300,10.8000,3.7800,3.4350,0.2083,0,DART,2025-12-24T12:00:04
088350,2023,12373293197679,1057044424910,825980778277,147901842899949,15475087526211,132426755373738,8.5400,5.3400,855.7400,,,3.6014,0.1922,0,DART,2025-12-24T12:00:03
000370,2024,1024853201797,435735704686,315967449038,19834160583099,2953083270731,16881077312368,42.5200,10.7000,571.6400,23.5300,42.1500,2.0653,0.2210,0,DART,2025-12-24T12:00:05
000370,2023,829672064864,306524364199,212756867457,18115263746011,3345779304103,14769484441908,36.9500,6.3600,441.4400,,,3.0672,0.1950,0,DART,2025-12-24T12:00:04
009830,2024,12394023649010,-300237959946,648012197944,30036831374114,10606856154462,19429975219652,-2.4200,6.1100,183.1800,-6.7300,-149.6600,7.4538,0.4554,0,DART,2025-12-24T12:00:06
009830,2023,13288744762930,604528962904,-191928717707,24492909473815,9010546154819,15482363318996,4.5500,-2.1300,171.8200,-2.6700,-37.4400,,0.5361,0,DART,2025-12-24T12:00:05
009830,2022,13653948104906,966247380110,366023151112,23831697412977,9896911559334,13934785853643,7.0800,3.7000,140.8000,27.3100,30.8700,13.1964,0.4880,0,DART,2025-12-24T12:00:05
009830,2021,10725192384822,738347655292,616328220396,20007572194182,8201247119233,11806325074949,6.8800,7.5200,143.9600,,,7.8370,0.5890,0,DART,2025-12-24T12:00:05
009835,2024,12394023649010,-300237959946,648012197944,30036831374114,10606856154462,19429975219652,-2.4200,6.1100,183.1800,-6.7300,-149.6600,0.0858,0.0052,0,DART,2025-12-24T12:00:07
009835,2023,13288744762930,604528962904,-191928717707,24492909473815,9010546154819,15482363318996,4.5500,-2.1300,171.8200,-2.6700,-37.4400,,0.0062,0,DART,2025-12-24T12:00:07
009835,2022,13653948104906,966247380110,366023151112,23831697412977,9896911559334,13934785853643,7.0800,3.7000,140.8000,27.3100,30.8700,0.1520,0.0056,0,DART,2025-12-24T12:00:07
009835,2021,10725192384822,738347655292,616328220396,20007572194182,8201247119233,11806325074949,6.8800,7.5200,143.9600,,,0.0903,0.0068,0,DART,2025-12-24T12:00:07
272210,2024,2803686058274,219345297682,445378843124,5724010115718,2416416895456,3307593220262,7.8200,18.4300,136.8800,14.2900,136.1800,24.9416,4.5971,0,DART,2025-12-24T12:00:08
272210,2023,2453079541922,92870721114,343083288939,4483210824746,2154126164004,2329084660742,3.7900,15.9300,108.1200,12.1200,286.6000,32.3783,5.1568,0,DART,2025-12-24T12:00:08
272210,2022,2188002345349,24022201122,-80760193717,3945627700263,2018952014723,1926675685540,1.1000,-4.0000,95.4300,4.7100,-78.5600,,5.5021,0,DART,2025-12-24T12:00:08
272210,2021,2089503039125,112049712222,97878482869,3894302649982,2239761486828,1654541163154,5.3600,4.3700,73.8700,,,113.4924,4.9597,0,DART,2025-12-24T12:00:08
012450,2024,11240121484118,1731878825342,2539873460538,43336873685473,11364316747310,31972556938163,15.4100,22.3500,281.3400,20.1000,150.5900,18.2714,4.0836,0,DART,2025-12-24T12:00:10
012450,2023,9359005981309,691114682400,976918345793,19542899925708,4684225317909,14858674607799,7.3800,20.8600,317.2100,43.1100,83.2100,47.5035,9.9071,0,DART,2025-12-24T12:00:09
012450,2022,6539605817572,377215126599,152027954710,15157301978809,3923783553861,11233518424948,5.7700,3.8700,286.2900,1.9400,-1.5200,305.2535,11.8271,0,DART,2025-12-24T12:00:09
012450,2021,6415087932347,383046885903,301762016281,11045830630560,3931558526792,7114272103768,5.9700,7.6800,180.9500,,,153.7870,11.8037,0,DART,2025-12-24T12:00:09
082740,2024,1202204707511,71531721192,79159548487,1413101954226,393295789886,1019806164340,5.9500,20.1300,259.3000,40.7100,719.5100,47.6482,9.5903,0,DART,2025-12-24T12:00:11
082740,2023,854384414147,8728565174,-426426612,1136858165266,224148291136,912709874130,1.0200,-0.1900,407.1900,11.7900,-129.5500,,16.8273,0,DART,2025-12-24T12:00:10
082740,2022,764242847008,-29534217363,-40272392255,956230294638,221625827940,734604466698,-3.8600,-18.1700,331.4600,27.5900,-25.7500,,17.0188,0,DART,2025-12-24T12:00:10
082740,2021,598999092899,-39778154646,-39738223201,795624726289,209101318087,586523408202,-6.6400,-19.0000,280.5000,,,,18.0382,0,DART,2025-12-24T12:00:10
042660,2024,10776004933627,237876379317,4858676068261,17843809161295,4863349890725,12980459270570,2.2100,99.9000,266.9000,45.4600,-221.0600,7.7822,7.7748,0,DART,2025-12-24T12:00:12
042660,2023,7408312265643,-196498300366,4307452654474,13944772692394,4312157120697,9632615571697,-2.6500,99.8900,223.3800,52.4300,-87.8200,8.7781,8.7686,0,DART,2025-12-24T12:00:12
042660,2022,4860150249534,-1613564533698,744971931958,12235665304876,744971931958,11490693372918,-33.2000,100.0000,1542.4300,8.3300,-8.0400,50.7555,50.7555,0,DART,2025-12-24T12:00:11
042660,2021,4486585681366,-1754651375507,2217583452890,10623209555073,2217583452890,8405626102183,-39.1100,100.0000,379.0400,,,17.0507,17.0507,0,DART,2025-12-24T12:00:11
000885,2024,55646829000000,2416109000000,1690434000000,252036985000000,39561774000000,212475211000000,4.3400,4.2700,537.0700,4.7300,0.1700,0.0050,0.0002,0,DART,2025-12-24T12:00:13
000885,2023,53134813000000,2411920000000,1635515000000,209738149000000,33198739000000,176539410000000,4.5400,4.9300,531.7700,-14.6800,-4.1400,0.0051,0.0003,0,DART,2025-12-24T12:00:13
000885,2022,62278395000000,2516091000000,2243337000000,211175324000000,20878827000000,190296497000000,4.0400,10.7400,911.4300,17.8700,-14.0600,0.0037,0.0004,0,DART,2025-12-24T12:00:13
000885,2021,52836069000000,2927888000000,2162057000000,202366402000000,21047257000000,181319145000000,5.5400,10.2700,861.4900,,,0.0039,0.0004,0,DART,2025-12-24T12:00:13
003530,2024,2495792979346,3966004857,38890352038,14018124416878,1706230048195,12311894368683,0.1600,2.2800,721.5800,26.7500,-87.3900,26.8389,0.6117,0,DART,2025-12-24T12:00:14
003530,2023,1969010048712,31451827275,9298482501,13250183608173,1573045025733,11677138582440,1.6000,0.5900,742.3300,,,112.2522,0.6635,0,DART,2025-12-24T12:00:14
003535,2024,2495792979346,3966004857,38890352038,14018124416878,1706230048195,12311894368683,0.1600,2.2800,721.5800,26.7500,-87.3900,0.9973,0.0227,0,DART,2025-12-24T12:00:15
003535,2023,1969010048712,31451827275,9298482501,13250183608173,1573045025733,11677138582440,1.6000,0.5900,742.3300,,,4.1710,0.0247,0,DART,2025-12-24T12:00:15
455310,2024,0,-64213879,218602597,12229529128,10229030046,2000499082,,2.1400,19.5600,,164.9500,47.9606,1.0250,0,DART,2025-12-24T12:00:16
455310,2023,,-24236220,41724064,11947772833,10010427449,1937345384,,0.4200,19.3500,,,251.2775,1.0473,0,DART,2025-12-24T12:00:16
498390,2024,,-9408000,-15315857,2490592328,488380142,2002212186,,-3.1400,409.9700,,,,20.3120,0,DART,2025-12-24T12:00:17
195870,2024,602993604010,56869813937,56526198044,794194183895,556276567172,237917616723,9.4300,10.1600,42.7700,-10.3000,-44.5200,16.7515,1.7022,0,DART,2025-12-24T12:00:18
195870,2023,672245278175,102511938741,84426426250,688727319732,515050369128,173676950604,15.2500,16.3900,33.7200,-19.9100,-49.8500,11.2157,1.8385,0,DART,2025-12-24T12:00:18
195870,2022,839357973218,204416060360,159399505537,659613821545,447295294041,212318527504,24.3500,35.6400,47.4700,28.0700,136.7800,5.9404,2.1169,0,DART,2025-12-24T12:00:18
195870,2021,655373012865,86329952850,71051643499,474947833310,294314928544,180632904766,13.1700,24.1400,61.3700,,,13.3269,3.2173,0,DART,2025-12-24T12:00:18
034810,2024,2220427942778,71417635539,-3403242967,2592029582345,1347987638851,1244041943494,3.2200,-0.2500,92.2900,-3.8100,-32.8100,,0.2113,0,DART,2025-12-24T12:00:19
034810,2023,2308405711864,106286094900,-34942329335,2517374926358,1366350426466,1151024499892,4.6000,-2.5600,84.2400,-8.8200,-49.4800,,0.2085,0,DART,2025-12-24T12:00:19
034810,2022,2531646680380,210386941652,772584865216,2623339635438,1390702210838,1232637424600,8.3100,55.5500,88.6300,35.1700,125.2200,0.3687,0.2048,0,DART,2025-12-24T12:00:19
034810,2021,1872899717019,93413922428,732041608903,2313511681240,1282290435494,1031221245746,4.9900,57.0900,80.4200,,,0.3891,0.2222,0,DART,2025-12-24T12:00:19
03481K,2024,2220427942778,71417635539,-3403242967,2592029582345,1347987638851,1244041943494,3.2200,-0.2500,92.2900,-3.8100,-32.8100,,0.0107,0,DART,2025-12-24T12:00:21
03481K,2023,2308405711864,106286094900,-34942329335,2517374926358,1366350426466,1151024499892,4.6000,-2.5600,84.2400,-8.8200,-49.4800,,0.0105,0,DART,2025-12-24T12:00:20
03481K,2022,2531646680380,210386941652,772584865216,2623339635438,1390702210838,1232637424600,8.3100,55.5500,88.6300,35.1700,125.2200,0.0186,0.0103,0,DART,2025-12-24T12:00:20
03481K,2021,1872899717019,93413922428,732041608903,2313511681240,1282290435494,1031221245746,4.9900,57.0900,80.4200,,,0.0197,0.0112,0,DART,2025-12-24T12:00:20
059270,2024,14938117848,-715715116,-527898145,42232172011,39468301619,2763870392,-4.7900,-1.3400,7.0000,9.1700,-52.1300,,2.5291,0,DART,2025-12-24T12:00:22
059270,2023,13683022145,-1495253980,-778286866,43653933998,39890235852,3763698146,-10.9300,-1.9500,9.4400,-1.6600,17.7400,,2.5023,0,DART,2025-12-24T12:00:21
059270,2022,13913931783,-1269958376,-1026924139,44359664826,40669744927,3689919899,-9.1300,-2.5300,9.0700,-8.6300,17.5900,,2.4543,0,DART,2025-12-24T12:00:21
059270,2021,15227941611,-1079953355,-1145276454,49970091944,40924100823,9045991121,-7.0900,-2.8000,22.1000,,,,2.4391,0,DART,2025-12-24T12:00:21
076610,2024,108529760932,-13393025046,10219158357,117251723497,19416582809,97835140688,-12.3400,52.6300,503.8700,-10.4300,-435.4700,2.5319,1.3326,0,DART,2025-12-24T12:00:23
076610,2023,121168837228,3992341370,39943884539,116101303172,43421082080,72680221092,3.2900,91.9900,167.3800,-26.0300,-177.9900,0.6477,0.5959,0,DART,2025-12-24T12:00:23
076610,2022,163806220242,-5119277444,-17374331464,77786630528,36526301529,41260328999,-3.1300,-47.5700,112.9600,16.3000,-30.8800,,0.7084,0,DART,2025-12-24T12:00:23
076610,2021,140844995312,-7406664854,-38071056496,99447001519,49632650528,49814350991,-5.2600,-76.7100,100.3700,,,,0.5213,0,DART,2025-12-24T12:00:23
101530,2024,629196328510,49071903987,290706740650,699833207144,291561980203,408271226941,7.8000,99.7100,140.0300,0.6900,7.3200,0.7231,0.7210,0,DART,2025-12-24T12:00:24
101530,2023,624865973087,45723953375,267528225976,684971450555,268298745670,416672704885,7.3200,99.7100,155.3000,5.8600,97.3300,0.7858,0.7835,0,DART,2025-12-24T12:00:24
101530,2022,590266473598,23170927168,-2248226202,691254955147,253865643478,437389311669,3.9300,-0.8900,172.2900,3.9700,-10.9600,,0.8281,0,DART,2025-12-24T12:00:24
101530,2021,567703451336,26022114822,-307380904,654856443051,259754311997,395102131054,4.5800,-0.1200,152.1100,,,,0.8093,0,DART,2025-12-24T12:00:24
220180,2024,28374934326,-1990002220,597764468,83808041846,68580078119,15227963727,-7.0100,0.8700,22.2000,8.6300,105.7100,79.4273,0.6923,0,DART,2025-12-24T12:00:25
220180,2023,26120903057,-967385251,1706373527,75143004731,67982313651,7160691080,-3.7000,2.5100,10.5300,-21.1200,-308.1600,27.8244,0.6984,0,DART,2025-12-24T12:00:25
220180,2022,33114803766,464722372,129171389,78256675215,66165447601,12091227614,1.4000,0.2000,18.2700,94.2800,-59.3500,367.5643,0.7176,0,DART,2025-12-24T12:00:25
220180,2021,17044884247,1143152021,3579183427,73627506991,62648988875,10978518116,6.7100,5.7100,17.5200,,,13.2653,0.7579,0,DART,2025-12-24T12:00:25
143210,2024,764435874065,-46478985686,-110778068967,885079753443,169940573688,715139179755,-6.0800,-65.1900,420.8200,1.9900,116.1900,,0.1746,0,DART,2025-12-24T12:00:27
143210,2023,749497563641,-21498744514,83321196253,976559117445,281351811027,695207306418,-2.8700,29.6100,247.1000,-3.7000,-67.7800,0.3560,0.1054,0,DART,2025-12-24T12:00:26
143210,2022,778254509174,-66724812599,-77799655028,862588714003,194732609944,667856104059,-8.5700,-39.9500,342.9600,38.4300,33.1100,,0.1523,0,DART,2025-12-24T12:00:26
143210,2021,562213390676,-50128648018,-63950010068,894964069149,262030319503,632933749646,-8.9200,-24.4100,241.5500,,,,0.1132,0,DART,2025-12-24T12:00:26
900270,2024,619098618,38873402,12358665,2142349842,1804205040,338144802,6.2800,0.6800,18.7400,3.7000,-5234.8500,2921.4346,20.0116,0,DART,2025-12-24T12:00:28
900270,2023,597014088,-757051,-4501642,2049154505,1755736125,293418380,-0.1300,-0.2600,16.7100,-13.0900,-103.3500,,20.5640,0,DART,2025-12-24T12:00:27
900270,2022,686965938,22607300,-10202671,2018572577,1705161759,313410818,3.2900,-0.6000,18.3800,0.0400,35.7800,,21.1740,0,DART,2025-12-24T12:00:27
900270,2021,686721451,16649554,3441877,2019721913,1694684704,325037209,2.4200,0.2000,19.1800,,,10489.9250,21.3049,0,DART,2025-12-24T12:00:27
214180,2024,319471899585,48856036252,34774243429,692154515142,329720255396,362434259746,15.2900,10.5500,109.9200,10.7400,31.1100,6.4454,0.6798,0,DART,2025-12-24T12:00:29
214180,2023,288489349653,37263667814,31316214531,576093558539,294803526459,281290032080,12.9200,10.6200,95.4200,9.7100,4.5400,7.1572,0.7603,0,DART,2025-12-24T12:00:28
214180,2022,262967082265,35644081440,32177184489,526811077234,282603992186,244207085048,13.5500,11.3900,86.4100,18.9700,-4.8900,6.9657,0.7931,0,DART,2025-12-24T12:00:28
214180,2021,221041387864,37477007216,32465669889,454054095778,273927076343,180127019435,16.9500,11.8500,65.7600,,,6.9038,0.8182,0,DART,2025-12-24T12:00:28
234340,2024,159308044324,13293369221,8974108141,451570431552,151361613126,300208818426,8.3400,5.9300,198.3400,4.0700,5.7500,26.2628,1.5571,0,DART,2025-12-24T12:00:30
234340,2023,153076082801,12571136493,10869731377,376661140127,145143370334,231517769793,8.2100,7.4900,159.5100,18.4300,-2.1400,21.6827,1.6238,0,DART,2025-12-24T12:00:30
234340,2022,129250551413,12845655211,12036747376,336605371107,143361473193,193243897914,9.9400,8.4000,134.7900,17.1000,-15.9800,19.5805,1.6440,0,DART,2025-12-24T12:00:30
234340,2021,110374211065,15287940649,22478719499,286266077448,142732530777,143533546671,13.8500,15.7500,100.5600,,,10.4848,1.6512,0,DART,2025-12-24T12:00:30
084990,2024,4973971890,-17954754544,-15486291754,148889638599,142037666741,6851971858,-360.9700,-10.9000,4.8200,18.3800,-49.0600,,2.1418,0,DART,2025-12-24T12:00:31
084990,2023,4201622674,-35245452809,-64180411041,227279287342,153721752635,73557534707,-838.8500,-41.7500,47.8500,50.0800,-32.9700,,1.9790,0,DART,2025-12-24T12:00:31
084990,2022,2799607474,-52579212448,-43064614533,254061826024,216478275323,37583550701,-1878.0900,-19.8900,17.3600,20.8700,8.3700,,1.4053,0,DART,2025-12-24T12:00:31
084990,2021,2316243855,-48518323592,-52648378043,282500918861,225132505943,57368412918,-2094.7000,-23.3900,25.4800,,,,1.3513,0,DART,2025-12-24T12:00:31
187660,2024,9744986676,-15932446161,6822017441,28526620627,6628509224,21898111403,-163.4900,102.9200,330.3600,-29.3300,359.8600,19.9750,20.5582,0,DART,2025-12-24T12:00:32
187660,2023,13790195699,-3464613885,-3363294388,44214193727,27127582349,17086611378,-25.1200,-12.4000,62.9900,-7.3400,359.0500,,5.0233,0,DART,2025-12-24T12:00:32
187660,2022,14882555787,-754740449,30340609792,46292405212,,15582607334,-5.0700,,,6.4700,-136.1000,4.4913,,0,DART,2025-12-24T12:00:32
187660,2021,13977771687,2090550559,33587113905,38364724338,,4908145351,14.9600,,,,,4.0572,,0,DART,2025-12-24T12:00:32
000720,2024,32670268000000,-1263420000000,-766221000000,27005385000000,9669413000000,17335972000000,-3.8700,-7.9200,179.2900,10.1800,-260.8600,,0.8061,0,DART,2025-12-24T12:00:33
000720,2023,29651357000000,785430000000,654281000000,23714495000000,,13258980000000,2.6500,,,39.6100,36.6200,11.9137,,0,DART,2025-12-24T12:00:33
000720,2022,21239082000000,574902000000,7686677000000,20911708000000,9924277000000,10987431000000,2.7100,77.4500,110.7100,17.5700,-23.7000,1.0141,0.7854,0,DART,2025-12-24T12:00:33
000720,2021,18065534000000,753504000000,7216737000000,19637264000000,9429291000000,10207973000000,4.1700,76.5400,108.2600,,,1.0801,0.8267,0,DART,2025-12-24T12:00:33
000725,2024,32670268000000,-1263420000000,-766221000000,27005385000000,9669413000000,17335972000000,-3.8700,-7.9200,179.2900,10.1800,-260.8600,,0.0061,0,DART,2025-12-24T12:00:35
000725,2023,29651357000000,785430000000,654281000000,23714495000000,,13258980000000,2.6500,,,39.6100,36.6200,0.0906,,0,DART,2025-12-24T12:00:34
000725,2022,21239082000000,574902000000,7686677000000,20911708000000,9924277000000,10987431000000,2.7100,77.4500,110.7100,17.5700,-23.7000,0.0077,0.0060,0,DART,2025-12-24T12:00:34
000725,2021,18065534000000,753504000000,7216737000000,19637264000000,9429291000000,10207973000000,4.1700,76.5400,108.2600,,,0.0082,0.0063,0,DART,2025-12-24T12:00:34
170030,2024,326887589851,10879629207,12881683635,223283544230,152758061105,70525483125,3.3300,8.4300,46.1700,6.2900,-29.3500,7.3713,0.6216,0,DART,2025-12-24T12:00:36
170030,2023,307539845202,15398581275,13113866217,229475260323,143827879628,85647380695,5.0100,9.1200,59.5500,10.4300,2.2800,7.2408,0.6602,0,DART,2025-12-24T12:00:35
170030,2022,278495503526,15055330506,11402126148,206497120370,136497024160,70000096210,5.4100,8.3500,51.2800,11.7000,14.6000,8.3278,0.6957,0,DART,2025-12-24T12:00:35
170030,2021,249322151465,13137797469,12610074077,178701194417,126335959329,52365235088,5.2700,9.9800,41.4500,,,7.5301,0.7516,0,DART,2025-12-24T12:00:35
453340,2024,2270420052000,96676372000,670079872000,955626273000,670221485000,285404788000,4.2600,99.9800,42.5800,24.2700,49.1000,0.7876,0.7874,0,DART,2025-12-24T12:00:37
453340,2023,1826998311000,64841641000,628315540000,880317203000,628510987000,251806216000,3.5500,99.9700,40.0600,,,0.8399,0.8397,0,DART,2025-12-24T12:00:36
